120
300
210	1
208	2
206	1
205	5
204	2
203	1
202	1
201	2
199	1
198	2
195	1
193	3
190	1
189	1
188	1
187	1
185	2
184	2
183	1
182	2
180	3
179	1
177	1
176	1
175	1
173	2
171	1
170	2
169	1
168	1
167	3
166	1
165	2
164	1
163	1
162	1
161	1
159	1
158	1
157	4
155	1
154	1
153	3
151	1
150	2
149	3
147	2
146	1
145	2
144	1
142	1
141	1
136	3
135	3
134	2
131	2
130	2
128	1
127	2
126	3
125	1
123	1
121	1
120	1
115	1
114	2
113	1
112	3
111	3
110	1
107	3
106	5
105	1
104	3
102	1
100	1
99	3
98	1
96	3
94	2
93	2
92	3
90	2
89	2
88	1
87	2
86	3
84	1
83	1
82	1
81	1
79	2
76	3
72	1
71	2
68	2
65	1
59	1
58	2
57	1
56	1
55	2
53	1
51	1
50	1
49	1
48	2
47	3
44	2
43	1
41	2
40	1
39	1
38	1
36	1
34	2
33	1
32	1
31	1
30	2
