122
300
210	1
208	2
207	2
205	1
204	2
203	1
202	2
200	1
199	2
198	1
197	2
195	1
193	3
192	1
191	1
190	2
188	1
187	1
186	2
185	2
184	2
182	2
181	2
180	1
179	2
178	4
177	2
176	1
175	2
174	1
173	1
171	4
170	2
169	1
168	2
167	3
166	1
165	1
158	1
155	1
152	2
151	1
150	2
148	1
147	1
146	1
145	1
143	2
142	1
140	1
139	2
138	3
137	1
136	3
135	3
134	1
131	1
129	1
127	1
126	2
124	2
123	1
122	1
121	2
120	2
119	1
117	5
115	3
113	1
111	1
110	2
109	1
108	1
107	1
105	1
104	1
103	1
102	1
101	3
100	3
99	1
98	1
97	1
95	1
94	2
92	2
91	3
89	1
88	1
87	3
85	2
84	1
83	1
82	1
81	2
80	2
76	2
75	1
74	1
70	2
69	2
67	1
57	1
56	3
53	1
51	4
50	1
47	1
45	2
44	1
43	1
42	1
41	1
40	2
39	1
38	4
37	1
36	2
35	3
34	2
31	1
30	1
