85
150
120	1
119	2
118	6
117	3
116	2
115	1
114	6
113	3
112	2
111	2
110	4
109	1
108	2
107	1
106	3
105	1
104	6
103	2
102	2
101	1
100	1
98	1
97	2
96	4
95	2
94	1
93	2
91	3
89	4
88	2
87	1
85	4
84	4
83	1
82	2
81	3
78	1
77	4
76	1
75	1
74	1
73	2
71	1
69	3
68	3
67	2
66	3
65	2
64	1
61	1
58	2
56	1
55	3
53	1
52	3
50	1
49	2
48	4
47	2
46	1
45	1
44	4
42	1
41	3
40	2
39	4
37	2
36	3
32	4
31	3
30	2
29	1
28	1
27	4
26	3
25	8
23	3
22	2
21	1
20	1
19	3
18	2
17	3
16	2
15	3
