85
200
140	1
139	5
138	5
137	3
136	1
134	2
133	2
132	1
131	1
130	3
129	1
128	3
127	3
126	1
125	2
124	1
123	3
122	2
121	7
120	1
117	4
116	4
115	1
114	1
113	2
112	2
111	2
110	1
109	2
108	4
107	1
106	2
105	3
104	6
103	1
102	1
100	2
99	1
96	1
95	2
94	2
92	4
90	4
89	1
88	1
86	1
85	3
84	1
83	2
81	3
80	4
79	3
78	1
77	1
76	1
75	3
74	5
73	4
72	1
71	2
70	2
69	3
68	2
67	2
65	3
64	4
63	2
62	2
60	3
59	3
58	2
56	4
55	4
54	1
53	2
52	1
51	7
50	3
49	2
47	2
46	1
45	2
43	1
42	1
41	3
