91
200
140	2
139	1
138	5
137	1
136	1
135	1
133	2
132	1
131	1
130	1
129	3
128	4
127	2
126	3
125	2
124	2
123	3
122	2
121	1
120	1
118	2
117	1
116	2
115	5
113	1
112	1
111	3
110	2
109	4
108	2
107	2
106	3
104	1
103	4
102	3
101	2
99	1
98	5
97	1
96	1
95	2
93	2
91	2
90	1
89	3
88	3
87	3
86	4
85	4
84	2
83	3
82	2
81	1
80	2
79	1
78	3
77	2
76	1
75	2
74	3
73	1
72	4
71	3
69	1
68	2
66	1
65	1
64	2
63	1
62	1
61	1
60	1
59	3
58	1
57	4
56	5
55	2
54	2
53	1
52	7
51	2
50	2
49	3
48	2
47	2
46	4
45	2
44	1
43	2
42	4
40	1
