123
300
210	2
209	1
208	2
207	3
206	1
204	2
203	1
201	1
199	1
198	2
196	3
195	3
194	1
193	2
192	1
191	3
190	3
188	2
186	1
185	1
183	2
181	1
180	2
179	2
178	1
177	2
176	1
175	2
173	1
171	1
170	1
168	2
167	1
166	1
165	1
164	1
163	2
162	1
161	3
160	1
158	1
157	1
155	1
154	1
152	3
151	2
150	1
149	2
148	3
147	2
145	1
144	3
143	1
141	4
139	1
135	1
134	2
133	1
132	3
131	1
129	3
128	2
126	1
124	1
123	1
122	2
120	3
119	1
118	2
117	1
116	3
115	3
113	1
110	2
108	3
107	1
106	1
104	1
102	1
101	2
98	1
95	1
93	2
92	1
91	1
89	2
88	2
86	1
84	1
83	1
82	1
81	1
78	2
77	2
75	1
73	1
72	1
71	2
70	1
67	2
63	1
60	1
59	2
57	3
56	2
55	5
51	1
50	1
49	1
48	1
46	1
42	2
40	1
39	1
38	2
37	3
36	1
35	1
34	1
33	1
32	2
31	2
30	2
