114
300
210	2
209	1
208	2
207	1
206	2
205	2
201	1
198	3
195	2
194	2
193	1
192	2
191	3
190	1
189	2
187	1
186	1
184	1
182	1
181	1
180	1
179	3
178	2
177	1
176	2
175	2
173	1
172	1
171	2
170	2
166	1
164	2
163	2
162	2
161	1
160	1
159	1
158	1
157	1
155	1
154	2
153	1
152	2
151	3
150	1
148	1
147	5
146	2
144	1
143	1
142	2
141	2
140	1
139	1
136	1
134	2
133	2
130	2
129	2
127	5
124	1
123	3
122	1
121	2
120	1
119	2
118	3
117	1
115	1
114	1
113	3
111	1
110	2
108	2
107	1
106	1
105	1
104	1
103	1
102	2
101	1
100	2
99	2
98	2
97	1
95	4
93	1
91	4
90	4
89	1
88	2
87	1
86	1
84	2
83	1
82	4
81	2
80	2
79	2
78	3
77	1
76	3
75	4
74	1
72	2
71	2
69	4
68	2
67	1
66	1
65	1
63	1
62	2
60	1
