96
200
160	2
159	1
157	2
156	1
153	1
151	2
149	1
148	4
147	2
146	4
145	1
144	2
143	3
142	4
140	2
139	1
138	3
137	1
136	3
135	4
134	3
133	1
131	1
130	3
129	2
128	2
127	4
126	1
125	1
124	1
123	1
122	3
121	1
120	3
119	5
116	2
114	1
112	5
111	2
110	5
108	1
107	2
106	2
104	1
102	1
101	1
100	3
99	2
98	3
97	1
96	3
95	1
93	1
92	3
90	4
89	1
88	2
87	2
84	2
82	3
81	2
80	2
79	1
78	2
76	2
75	1
73	1
72	1
71	3
69	3
68	1
67	3
66	2
65	3
64	2
63	2
62	2
61	2
60	1
57	1
56	3
55	1
54	2
53	4
52	2
51	3
50	2
48	1
47	1
46	1
45	4
44	2
43	2
42	1
41	2
40	2
