97
200
140	3
138	1
137	2
136	1
135	2
132	3
131	3
128	2
127	2
126	1
124	3
123	4
120	1
119	1
118	3
117	1
116	2
115	2
114	4
113	1
112	1
111	3
110	1
109	1
106	1
105	1
103	3
101	1
100	2
99	4
98	2
97	4
96	2
95	2
94	3
93	5
91	2
90	1
89	3
88	1
86	1
85	2
84	2
83	2
82	2
80	5
79	1
78	1
77	1
76	4
75	4
73	1
72	1
69	1
68	4
67	3
66	1
65	1
64	3
63	1
62	3
61	1
60	1
59	2
58	1
57	1
55	1
54	4
53	2
52	2
50	1
49	2
48	2
47	3
45	2
44	3
43	1
42	2
40	3
39	4
38	2
37	2
36	1
35	5
34	2
33	4
32	1
31	1
30	2
29	1
28	2
27	3
26	2
25	1
23	1
22	2
20	1
