86
150
105	1
104	2
103	1
102	2
101	1
99	3
98	4
97	2
96	6
95	5
94	2
93	2
92	3
91	1
90	2
88	4
87	4
86	2
84	2
83	4
82	3
81	2
80	3
79	4
78	2
77	1
76	4
75	2
74	1
73	2
72	2
71	1
70	3
69	1
68	2
67	3
65	3
64	2
63	1
62	2
61	3
60	2
59	1
58	2
57	4
56	1
54	2
53	1
52	2
51	5
50	5
49	1
48	1
47	1
46	4
45	5
44	4
43	4
42	2
41	1
40	1
39	1
38	2
37	2
36	2
35	5
34	2
33	2
32	4
31	2
30	1
29	5
28	1
27	1
26	4
25	3
24	2
23	2
22	1
21	2
20	1
19	1
18	1
17	1
16	1
15	2
