128
300
239	2
238	1
237	1
236	1
235	2
234	1
230	1
229	2
228	1
226	1
223	2
222	2
221	1
220	2
219	1
218	1
217	2
214	4
212	1
209	3
208	1
207	1
206	2
205	2
204	1
203	1
202	2
200	2
199	2
198	1
197	1
193	1
191	1
190	3
189	2
188	1
186	1
185	4
184	2
181	1
180	2
179	3
177	1
176	1
175	1
174	3
173	3
171	1
170	3
167	3
165	1
164	1
162	3
161	1
160	1
159	1
158	1
154	3
153	1
151	1
150	1
149	3
148	1
147	1
146	2
144	3
142	1
141	2
139	2
138	1
136	1
134	2
133	4
132	1
130	1
129	1
128	2
126	1
124	3
123	1
122	1
121	1
119	1
118	3
117	1
116	1
115	1
114	2
111	3
110	2
107	1
106	1
105	1
103	1
102	1
100	2
98	2
97	1
96	1
95	1
94	1
93	2
92	1
90	1
89	1
88	2
87	2
84	1
83	1
82	2
81	1
80	2
79	3
78	1
76	1
75	1
73	2
72	1
70	1
69	1
68	1
67	1
66	1
64	1
63	1
62	2
61	2
60	2
