113
200
160	2
159	4
158	3
156	2
155	1
154	2
153	2
152	2
150	1
149	1
148	2
147	1
146	1
145	1
143	3
142	1
141	2
140	1
139	2
138	3
137	1
136	1
135	3
134	1
130	2
129	1
127	2
126	4
124	2
123	1
122	2
121	2
120	1
118	1
116	1
112	1
111	2
110	2
109	1
108	1
107	1
106	1
105	2
104	2
103	2
102	2
99	3
98	1
97	2
96	1
95	3
94	2
93	1
92	2
91	1
90	2
88	1
87	1
86	3
85	1
84	2
83	2
81	3
79	3
78	1
77	1
75	1
74	3
73	1
72	1
71	1
70	1
69	2
68	3
67	4
66	1
65	1
64	1
63	5
62	2
61	2
59	1
57	1
56	2
55	3
53	1
52	3
51	2
50	2
49	1
48	3
46	2
45	1
44	2
42	1
41	5
40	2
39	1
37	2
36	1
34	2
33	2
32	1
30	1
29	1
28	2
27	1
26	1
25	1
24	1
23	2
21	3
20	2
