99
200
159	3
158	2
157	1
156	1
155	3
154	1
153	2
152	3
150	2
148	2
146	3
145	2
144	2
143	2
141	3
140	1
139	1
138	1
136	1
134	1
133	2
132	3
131	1
130	1
129	2
128	1
127	1
126	4
125	2
124	1
123	1
122	2
121	1
119	2
118	2
115	1
114	3
113	1
112	2
110	2
108	3
107	2
106	4
105	3
103	2
102	1
100	3
99	2
98	1
97	2
95	1
94	1
92	2
91	3
90	2
89	1
87	1
86	1
85	1
84	3
83	2
82	4
80	2
79	1
78	1
77	1
76	3
75	2
74	4
73	2
72	1
71	3
70	1
69	2
68	2
67	2
66	5
65	1
64	1
63	2
62	1
61	3
60	3
59	2
58	4
56	2
55	3
54	4
53	1
52	1
51	1
50	4
48	3
47	3
46	1
44	1
43	3
41	1
40	6
