131
300
237	1
235	1
233	1
232	3
230	1
229	1
228	3
224	1
223	2
221	1
220	1
219	3
218	2
217	1
216	1
215	3
213	1
211	2
210	2
208	1
206	2
205	1
204	2
201	1
199	1
198	1
197	1
194	2
189	1
188	1
187	3
186	3
185	1
184	1
183	2
179	1
178	2
177	1
176	1
175	2
173	3
172	2
171	3
170	1
167	1
166	1
165	2
164	2
162	1
160	3
159	3
158	2
157	1
156	2
155	3
153	3
150	2
148	1
147	1
146	1
144	1
143	1
142	2
140	1
139	1
137	1
135	2
134	1
131	1
129	1
128	3
127	1
125	1
124	1
122	1
120	1
119	2
117	1
116	2
114	1
113	3
111	1
110	1
105	1
104	2
103	2
101	1
100	1
97	2
96	1
93	2
92	2
91	1
88	1
86	2
84	1
82	2
81	2
79	1
76	1
75	1
74	1
73	1
72	1
71	2
70	2
69	2
68	1
64	1
63	1
61	1
60	1
59	2
57	1
55	1
51	4
50	3
49	2
48	1
47	1
46	1
43	1
42	1
41	2
40	2
39	1
37	1
34	2
33	1
31	1
30	1
