94
200
140	3
139	2
138	3
137	5
133	4
132	3
131	4
130	1
129	1
128	3
125	2
124	1
123	6
122	1
120	2
119	1
118	3
116	4
115	3
114	1
112	1
111	2
110	1
109	2
107	2
106	3
105	4
104	2
103	1
102	1
100	1
99	2
98	2
97	2
95	2
94	4
92	1
91	3
90	1
89	2
88	1
86	2
85	3
83	1
82	3
81	4
79	1
78	4
77	1
75	2
74	2
73	1
72	2
71	2
69	2
65	2
64	4
63	2
61	3
60	1
59	1
58	2
57	2
56	3
55	2
53	1
52	1
50	2
49	2
48	1
47	1
46	1
44	1
43	4
42	1
41	2
40	2
39	1
38	3
37	3
36	2
35	4
34	2
33	1
32	1
31	3
30	3
29	3
28	1
26	2
25	2
23	3
21	1
20	1
