82
150
105	1
104	1
103	5
102	5
101	3
100	5
99	1
98	3
96	4
95	4
92	4
90	2
88	2
87	3
86	1
85	3
84	2
83	2
82	2
81	1
80	2
79	2
78	4
77	1
76	1
75	3
74	3
73	2
72	3
70	3
69	4
68	3
67	5
66	2
65	2
64	4
63	1
62	1
61	1
60	1
59	2
57	3
56	1
55	2
54	1
53	3
52	2
51	1
50	2
49	3
48	1
46	2
45	3
44	1
43	3
42	4
41	2
40	3
39	1
38	2
37	1
36	1
35	3
34	4
33	4
32	2
31	1
30	3
29	2
27	3
26	2
25	5
24	3
23	2
22	1
21	5
20	2
19	4
18	2
17	3
16	1
15	2
