120
300
210	1
209	2
208	1
207	4
206	2
203	2
202	1
200	1
199	1
198	2
194	1
192	1
190	1
189	4
188	1
186	2
185	1
181	4
180	3
179	2
178	2
176	3
175	3
173	3
172	2
170	1
169	2
167	1
166	1
165	1
163	1
162	1
160	3
158	1
157	3
155	2
153	1
152	4
149	1
148	1
147	1
146	1
145	1
144	1
143	1
141	1
138	1
137	1
136	3
134	1
133	3
132	1
131	2
130	2
129	1
128	1
127	3
126	1
124	1
122	1
121	1
120	1
119	1
118	1
116	2
114	3
113	1
111	5
109	4
108	2
107	1
104	1
103	1
101	1
96	2
95	2
94	1
92	2
89	2
88	1
87	2
86	3
85	1
83	2
82	1
81	1
79	1
77	2
76	1
74	1
70	1
69	2
68	1
67	1
66	1
65	1
64	2
62	2
61	2
59	1
58	2
57	1
55	2
54	1
53	2
50	1
48	2
47	1
46	1
45	3
41	1
40	1
39	2
38	1
37	3
35	1
34	3
33	1
32	2
30	3
