81
150
105	3
104	1
103	2
102	2
101	2
100	2
99	1
98	2
96	1
95	5
94	1
93	3
92	2
91	1
89	3
88	3
87	2
86	2
85	1
82	4
81	6
80	2
79	4
78	2
77	3
76	1
75	2
73	5
72	2
71	1
70	2
69	4
68	1
66	1
65	3
64	1
63	2
62	2
60	1
59	3
58	4
56	1
55	3
54	1
53	1
52	1
51	4
50	1
49	2
48	5
47	2
46	1
45	1
44	1
43	4
42	1
41	6
40	4
39	2
38	5
37	1
36	2
34	3
33	2
31	4
30	3
29	6
28	5
27	2
26	2
25	4
24	1
23	3
22	4
21	2
20	1
19	2
18	2
17	3
16	5
15	2
