113
200
160	2
159	2
158	2
157	4
156	2
155	1
154	2
153	1
152	1
151	1
150	1
149	4
148	1
147	3
146	1
145	1
144	1
142	1
140	2
139	3
138	2
136	1
135	1
134	2
131	2
130	1
128	1
127	3
126	2
125	2
124	4
123	2
122	2
121	1
120	1
118	2
117	1
116	2
114	4
113	3
112	1
111	1
110	1
109	1
106	1
104	2
103	1
102	1
100	2
99	1
97	1
96	2
95	3
94	3
93	2
92	3
91	1
90	2
89	3
88	1
87	1
86	2
85	3
84	1
83	3
81	2
80	1
79	1
76	1
75	1
72	2
71	3
70	2
69	2
68	1
67	2
65	2
64	1
63	2
62	1
61	1
60	2
59	1
58	1
57	2
56	1
55	2
54	3
53	1
51	1
49	2
47	2
46	3
45	1
42	1
41	2
40	1
39	3
38	1
36	1
35	3
34	1
32	3
31	3
30	2
29	1
28	1
27	1
24	5
23	1
22	1
21	1
20	3
