97
200
140	1
139	5
137	1
136	2
134	2
133	5
132	2
130	1
129	2
128	1
126	2
124	3
123	2
122	2
120	2
119	2
117	2
116	1
115	1
114	3
113	1
112	3
111	2
110	2
109	3
108	2
106	3
105	2
103	3
102	2
100	3
99	2
98	2
97	1
96	1
94	3
93	6
91	1
90	3
89	3
88	1
87	1
86	1
85	1
83	1
81	1
80	4
79	1
78	3
77	3
76	1
75	2
74	2
73	1
72	1
71	1
70	3
68	2
67	3
66	1
65	2
64	2
63	1
62	1
61	2
60	3
58	2
55	2
54	2
53	2
52	2
51	2
49	1
48	1
47	2
45	2
44	1
43	1
42	3
41	2
40	2
39	1
38	3
37	4
36	1
35	2
34	1
33	2
32	3
31	1
30	2
29	3
27	3
24	3
22	2
21	4
20	3
