109
300
210	1
208	1
207	2
206	1
204	1
203	1
202	3
199	2
198	1
197	3
196	2
195	4
194	2
192	2
191	2
190	3
189	3
187	1
186	2
184	1
181	2
178	1
177	1
176	2
174	1
172	2
171	1
170	2
169	1
168	1
166	2
165	3
163	1
162	1
159	3
158	2
157	2
155	1
154	2
153	3
152	1
150	1
149	1
148	3
147	1
145	3
144	2
142	4
141	1
140	2
139	4
138	3
137	1
135	2
134	1
133	1
129	3
128	1
127	1
126	2
125	2
124	3
122	2
121	2
118	1
117	1
116	2
115	1
114	1
113	1
111	2
110	3
109	2
108	1
107	3
105	1
104	5
103	1
102	2
98	2
96	1
95	4
94	3
93	1
92	2
91	2
90	1
89	2
88	3
87	2
86	3
85	1
84	1
83	4
82	1
81	2
80	2
77	1
75	1
74	1
72	1
70	2
69	2
68	1
67	2
66	1
65	1
64	2
63	2
