118
300
208	2
207	3
206	2
205	1
204	1
203	1
202	1
201	2
199	3
197	3
196	4
195	2
194	1
193	2
192	1
190	3
189	1
188	2
186	1
185	2
184	1
183	3
181	2
179	1
178	1
176	1
172	1
171	1
170	2
168	1
167	3
165	2
164	1
163	2
162	1
160	2
158	1
157	2
156	1
155	3
154	4
150	3
149	1
147	1
146	2
143	1
142	3
141	1
140	1
139	2
138	1
137	1
136	3
133	2
132	2
130	3
129	1
128	1
125	2
124	3
119	2
117	2
116	1
115	2
113	1
112	4
111	3
110	2
109	1
108	1
106	1
105	1
103	1
101	2
99	3
97	2
95	1
93	2
92	2
90	2
89	1
88	1
86	1
83	1
80	1
79	1
77	1
76	3
75	2
73	1
69	1
68	3
66	1
65	2
62	2
61	1
60	1
58	2
57	1
55	2
53	1
52	1
49	3
48	2
47	1
46	1
43	1
42	2
40	3
39	1
38	1
37	1
35	1
34	2
33	2
32	1
31	2
30	1
