84
150
120	1
119	4
118	2
116	7
115	1
114	3
113	2
112	3
110	2
109	4
108	4
107	2
106	2
105	2
104	2
102	3
101	2
100	3
99	4
97	6
96	1
95	6
94	4
93	2
92	1
91	3
90	1
89	1
88	3
87	2
86	2
85	2
84	3
83	5
82	2
81	3
80	2
79	1
78	5
77	3
76	2
75	2
74	2
73	1
72	1
71	2
70	2
69	1
68	2
67	3
66	2
65	1
64	4
62	2
61	1
60	2
59	1
58	3
57	3
56	4
55	1
54	1
53	1
52	3
51	2
50	2
49	4
48	1
46	1
45	1
44	1
43	1
41	2
40	1
39	2
38	4
37	3
36	4
35	2
34	1
33	3
32	1
31	5
30	1
