87
200
140	1
139	2
137	4
136	4
135	3
134	3
133	3
132	4
131	3
130	3
128	3
127	1
126	5
125	4
122	1
121	1
120	4
118	3
117	1
116	1
115	2
113	3
112	2
111	2
110	1
109	3
108	2
106	3
105	1
102	1
101	3
99	1
98	2
97	1
96	3
95	1
94	2
93	3
92	2
91	2
90	2
88	4
87	2
86	3
85	1
84	4
83	5
82	3
81	4
80	2
79	2
78	2
77	2
76	2
74	2
73	2
72	4
71	1
70	1
69	1
68	2
66	1
65	1
64	3
63	1
62	2
61	2
60	2
59	3
58	3
57	2
56	2
55	3
54	1
53	1
52	1
51	3
50	1
49	4
48	2
47	3
46	2
45	1
44	5
43	3
42	1
40	2
