95
200
140	2
139	2
138	3
136	1
135	5
134	2
133	1
132	3
131	1
130	1
128	1
127	1
126	3
125	2
124	3
123	2
122	1
121	4
120	2
119	3
118	2
117	3
115	2
114	1
113	4
112	1
111	2
110	2
109	3
108	1
107	1
106	2
105	2
104	2
103	2
102	1
101	3
100	5
99	1
98	1
97	1
96	2
95	1
94	2
93	3
92	6
91	1
90	3
89	2
88	1
87	4
86	1
85	2
84	2
83	1
82	1
81	1
80	3
78	3
77	2
76	1
75	4
74	1
73	2
72	3
71	2
70	4
69	2
68	1
67	1
66	1
65	2
63	2
62	3
61	2
60	1
59	3
58	1
57	3
56	2
55	1
54	2
53	1
52	2
51	3
50	1
49	1
48	2
47	5
45	3
44	4
43	3
42	2
41	1
40	2
