92
150
120	2
119	3
118	2
115	4
113	1
112	3
111	5
110	2
109	1
107	1
106	1
105	1
104	2
103	3
102	4
101	3
100	1
99	1
98	4
97	2
96	2
95	3
93	2
92	2
91	2
90	2
89	3
88	2
86	1
85	2
84	1
83	2
82	2
81	3
80	3
79	2
78	2
77	1
76	2
75	3
74	2
73	6
72	2
71	2
70	1
69	5
68	2
67	1
66	2
65	1
64	2
62	1
61	1
60	2
59	2
58	1
56	4
55	1
54	1
53	3
52	1
51	3
49	3
48	1
47	4
46	2
45	3
44	5
43	1
42	3
41	1
40	2
39	1
38	4
37	2
36	3
35	2
33	1
30	1
29	2
28	2
27	2
26	1
25	2
24	1
23	2
22	1
21	1
19	3
18	5
16	4
15	1
