100
200
139	3
138	3
137	1
136	1
135	2
134	2
133	3
132	2
131	1
127	2
126	2
125	2
124	1
123	2
122	1
121	1
120	2
119	2
117	1
116	1
115	1
114	2
113	1
111	2
110	2
108	2
107	2
106	2
105	3
103	2
102	3
101	3
100	2
99	1
98	2
97	2
96	3
95	1
93	2
92	2
91	1
90	3
89	1
88	1
86	2
85	3
84	1
83	2
81	1
80	2
79	2
78	1
77	1
76	3
73	2
72	1
71	2
70	1
69	2
68	2
67	1
66	2
64	6
63	1
62	4
60	1
59	6
58	1
56	2
55	3
54	3
53	4
52	2
51	2
50	1
49	5
47	2
46	2
45	1
44	2
43	3
41	1
40	1
39	1
38	5
36	3
34	2
33	2
32	1
31	3
30	2
29	2
28	1
27	1
25	2
24	2
23	3
22	1
21	2
20	2
