117
300
240	1
239	1
238	1
237	2
236	3
233	1
232	4
230	1
227	1
226	1
225	2
224	1
223	3
219	3
217	2
216	3
215	2
212	2
211	1
210	2
207	2
206	3
205	1
203	1
202	1
201	2
199	4
198	1
197	2
196	3
195	1
193	3
187	2
184	2
183	2
182	1
178	1
177	2
176	1
175	2
174	3
172	1
171	2
170	1
169	1
167	2
165	1
164	1
162	1
161	3
159	1
158	1
157	1
155	3
153	1
152	1
151	2
150	1
147	1
146	1
145	4
144	2
143	2
139	1
138	1
136	1
134	2
132	2
130	2
129	2
127	2
126	2
125	2
124	1
123	2
122	2
121	2
118	1
117	1
115	1
114	2
111	2
110	1
109	2
105	1
104	2
103	1
99	1
98	2
97	2
95	2
94	2
93	1
91	2
90	1
89	1
88	1
87	2
85	1
84	3
82	3
80	3
79	3
78	1
77	2
76	2
74	2
73	2
70	3
69	1
68	1
67	1
66	2
64	1
63	1
62	1
61	1
