94
150
120	5
119	5
118	2
117	2
116	1
113	1
111	2
110	3
109	3
108	3
107	1
106	1
105	5
104	3
103	1
102	4
101	2
99	1
98	2
97	1
96	3
94	1
93	1
92	1
91	2
90	1
89	2
87	5
86	1
85	2
84	3
83	1
82	2
81	1
80	2
79	1
78	6
76	1
75	2
74	2
73	2
71	4
70	5
69	3
68	3
67	4
66	1
64	1
63	2
62	1
61	2
60	2
59	1
57	2
56	2
55	1
53	3
52	3
51	1
50	1
49	1
48	3
47	1
46	1
45	2
44	1
43	2
42	2
41	2
40	4
39	1
38	3
37	1
36	1
35	4
34	1
33	3
32	1
31	1
30	3
29	1
28	2
27	2
26	2
25	2
24	2
23	2
21	1
20	3
19	2
18	3
17	2
16	1
15	5
