116
300
210	1
209	1
208	1
207	2
206	1
203	1
201	2
200	1
199	2
198	2
197	1
196	2
195	1
194	1
191	1
190	1
189	2
188	2
187	1
186	2
185	5
184	1
183	1
181	1
180	2
178	3
177	1
176	1
175	2
173	1
172	1
171	2
170	1
168	1
167	3
166	2
165	4
164	1
162	1
161	1
160	1
159	1
158	1
157	3
156	2
155	1
154	4
153	1
149	2
148	2
147	1
145	5
144	1
143	4
142	1
141	2
140	4
139	2
131	1
130	4
129	2
127	2
126	1
125	2
123	2
122	2
121	3
120	2
119	1
118	1
117	1
115	1
114	2
113	3
112	2
111	2
110	2
109	4
108	2
107	2
106	2
104	2
102	1
101	1
100	2
99	1
98	1
97	2
95	2
93	2
92	2
91	4
90	1
89	1
88	2
87	1
86	1
83	1
82	1
81	1
80	3
76	1
75	2
74	1
73	1
72	1
71	1
70	1
68	1
67	2
66	2
65	2
63	2
62	2
61	1
60	1
