125
300
239	1
238	1
235	1
234	1
233	1
232	3
228	2
226	2
224	1
223	1
219	1
218	1
216	2
215	2
213	3
211	4
210	2
209	3
208	1
205	1
203	1
201	1
200	3
198	1
197	1
195	1
194	2
193	1
191	2
190	2
188	2
187	1
186	1
184	3
183	1
182	1
181	3
180	1
179	2
178	1
176	2
175	2
173	2
171	2
170	1
168	2
166	1
165	1
164	1
163	1
162	2
160	1
159	2
158	3
157	2
156	1
155	2
154	1
153	1
152	1
150	1
148	1
147	1
143	1
139	2
138	1
137	2
136	2
135	1
134	1
131	2
130	1
128	2
127	3
126	2
125	2
124	1
123	1
119	1
118	2
117	1
116	1
114	1
113	2
112	1
111	1
109	1
108	3
107	1
104	1
101	2
100	1
98	3
97	3
96	1
95	1
94	1
93	1
92	7
91	1
89	2
87	1
86	3
85	1
84	1
83	1
82	1
80	1
78	1
77	2
76	2
75	2
74	2
72	2
71	1
70	1
68	3
67	1
66	1
65	3
64	1
63	1
62	1
61	1
60	4
