120
300
239	2
237	1
236	1
234	1
233	2
232	4
231	1
229	1
227	1
226	4
225	1
224	1
223	1
222	1
221	2
220	2
218	1
217	1
216	3
214	3
213	1
207	2
206	1
205	1
204	3
203	1
202	1
199	3
198	4
195	1
194	1
193	1
192	1
191	2
190	1
189	1
188	1
187	1
185	1
184	2
183	2
182	1
180	1
179	2
177	1
175	1
173	1
171	1
165	1
164	4
161	1
160	1
159	2
158	2
157	5
156	4
155	1
154	1
150	2
148	1
147	1
146	2
145	3
143	3
142	1
141	1
140	2
139	1
137	1
133	3
129	2
128	1
127	2
126	1
125	1
124	2
123	1
121	1
120	1
119	4
116	1
114	4
112	1
111	1
110	1
109	4
107	2
106	1
104	1
103	1
101	1
100	1
97	2
95	1
94	1
93	2
92	1
91	3
90	1
89	1
88	1
87	2
86	1
85	3
84	1
83	2
82	2
81	2
79	3
78	3
77	1
76	1
72	2
71	1
70	1
69	6
67	1
65	1
64	1
63	1
