83
150
120	3
118	3
117	3
116	2
114	3
113	1
112	3
111	2
110	1
109	2
108	5
107	2
106	5
105	1
104	3
103	1
102	1
101	3
100	3
99	1
98	5
97	2
96	2
95	2
94	5
93	1
92	3
91	1
90	2
89	4
88	3
87	2
86	1
85	3
84	5
83	2
82	1
80	1
79	1
78	1
77	1
76	5
75	4
74	1
73	3
72	3
71	2
68	3
67	1
66	2
65	2
64	2
62	5
61	3
60	4
59	3
58	1
57	4
56	3
54	1
53	1
52	2
51	4
50	1
49	1
48	1
47	1
46	1
45	3
44	3
43	1
41	3
40	2
39	3
38	3
37	2
36	4
35	1
34	2
33	2
32	8
31	1
30	2
