85
200
140	2
139	2
138	4
137	2
135	2
133	2
132	2
131	1
130	2
129	3
128	1
127	1
126	3
125	1
123	5
122	3
121	4
119	1
118	2
117	1
116	1
115	1
114	1
113	3
112	2
110	4
107	1
105	1
103	1
102	3
101	4
100	3
98	3
97	3
95	1
94	5
93	1
92	2
91	2
90	1
89	1
88	3
87	1
86	3
85	2
84	4
83	3
82	5
81	2
80	2
78	1
77	1
76	3
75	1
74	3
73	2
71	3
70	3
69	3
68	2
67	2
66	4
65	2
64	5
63	1
62	4
61	4
59	3
58	3
57	3
56	3
55	4
54	5
53	1
52	1
50	1
49	2
47	3
46	2
45	1
44	3
43	2
42	2
41	3
40	1
