105
200
160	1
159	2
158	1
157	2
156	1
155	4
154	2
153	1
150	3
149	2
148	2
147	2
146	1
145	1
144	3
143	1
140	1
139	2
138	2
136	3
134	1
133	4
132	1
131	3
129	2
128	2
127	2
126	2
125	1
124	2
121	2
120	3
119	1
118	3
117	3
116	1
115	1
112	2
111	3
109	2
107	1
106	3
101	1
100	3
95	2
94	1
93	2
92	2
91	1
90	1
89	3
88	2
87	1
86	1
84	2
82	1
81	2
80	2
78	1
77	2
76	2
75	1
74	3
73	3
72	1
71	1
69	1
68	2
67	2
66	2
65	3
63	1
62	1
61	1
60	1
59	2
58	2
57	1
56	2
55	2
53	3
52	1
51	2
49	2
48	1
47	2
46	2
45	1
44	2
43	2
42	2
40	3
39	1
38	2
35	6
34	2
32	3
31	1
30	3
28	1
27	1
26	3
25	3
23	2
20	3
