113
300
240	1
238	3
237	1
235	2
234	2
233	1
231	2
230	1
228	1
227	2
226	4
224	1
223	1
222	2
221	3
219	2
218	6
217	3
215	2
214	3
212	3
211	2
210	3
209	1
208	2
207	3
205	2
203	3
201	1
200	3
198	2
196	1
195	1
194	2
192	1
189	1
185	1
184	1
183	2
182	3
181	2
176	1
175	1
174	1
173	2
172	3
170	1
166	1
165	1
164	2
163	2
157	2
156	4
155	2
154	1
153	1
151	1
150	1
147	1
146	1
144	1
143	4
141	1
140	1
139	2
135	3
134	1
133	2
132	1
130	1
128	1
127	1
125	2
123	1
121	2
119	1
118	5
117	4
115	3
112	2
111	2
110	1
108	2
107	1
106	1
104	1
103	1
102	1
101	1
100	1
99	1
97	1
93	2
91	3
90	2
89	1
87	1
85	2
83	2
82	3
81	1
80	2
78	1
75	2
74	1
73	1
71	2
70	1
69	2
67	1
64	3
62	1
61	1
