87
200
140	2
139	3
138	3
136	1
135	5
134	1
133	3
131	3
130	3
129	3
128	1
127	1
125	2
123	3
122	3
120	2
119	1
118	2
117	2
116	2
115	3
114	2
113	2
112	3
111	1
108	3
107	2
106	2
105	1
104	3
103	2
102	3
101	3
100	1
99	2
98	4
97	2
96	2
95	3
93	3
92	5
91	5
90	2
89	1
88	1
87	4
86	1
85	5
84	1
83	2
82	2
81	2
80	4
79	4
78	1
77	2
76	1
73	3
72	3
71	1
69	5
68	2
67	1
66	1
65	1
64	2
63	1
62	3
61	1
60	3
59	1
58	1
57	2
56	1
55	2
54	3
53	3
52	3
51	2
50	2
48	2
47	3
46	2
45	2
44	3
41	1
40	4
