100
200
160	1
159	2
158	3
157	1
156	1
155	1
153	3
152	2
151	1
150	3
149	2
148	1
146	2
145	1
144	1
143	1
142	1
141	1
139	2
136	1
135	1
134	5
133	4
132	1
131	1
130	2
128	3
127	3
126	5
125	1
124	5
123	2
122	2
120	2
118	1
117	2
116	2
115	5
114	4
113	1
112	2
111	1
110	2
109	2
108	1
106	2
105	3
104	2
103	2
102	4
101	1
100	1
99	3
98	3
97	1
96	2
95	1
94	1
92	4
91	1
90	2
89	1
88	1
87	1
85	3
84	3
83	3
82	5
81	1
80	5
79	1
78	1
77	1
74	1
73	3
71	1
70	3
69	2
68	1
66	3
65	1
64	1
62	2
61	1
60	2
59	1
57	2
56	2
55	2
54	1
53	1
52	3
50	2
49	2
48	1
46	3
45	3
43	1
42	4
40	1
